I9_DX,CCS,CCS_lvl1,CCS_lvl2,CCS_lvl3,CCS_lvl4
74446,DX217,DX-14,DX-14.5,DX-14.5.6,NA
74447,DX217,DX-14,DX-14.5,DX-14.5.6,NA
74449,DX217,DX-14,DX-14.5,DX-14.5.6,NA
7445,DX217,DX-14,DX-14.5,DX-14.5.6,NA
74481,DX217,DX-14,DX-14.5,DX-14.5.6,NA
74482,DX217,DX-14,DX-14.5,DX-14.5.6,NA
74483,DX217,DX-14,DX-14.5,DX-14.5.6,NA
74484,DX217,DX-14,DX-14.5,DX-14.5.6,NA
74489,DX217,DX-14,DX-14.5,DX-14.5.6,NA
7449,DX217,DX-14,DX-14.5,DX-14.5.6,NA
7480,DX217,DX-14,DX-14.5,DX-14.5.8,NA
7481,DX217,DX-14,DX-14.5,DX-14.5.8,NA
7482,DX217,DX-14,DX-14.5,DX-14.5.7,NA
7483,DX217,DX-14,DX-14.5,DX-14.5.7,NA
7484,DX217,DX-14,DX-14.5,DX-14.5.8,NA
7485,DX217,DX-14,DX-14.5,DX-14.5.8,NA
74860,DX217,DX-14,DX-14.5,DX-14.5.8,NA
74861,DX217,DX-14,DX-14.5,DX-14.5.8,NA
74869,DX217,DX-14,DX-14.5,DX-14.5.8,NA
7488,DX217,DX-14,DX-14.5,DX-14.5.8,NA
7489,DX217,DX-14,DX-14.5,DX-14.5.8,NA
74900,DX217,DX-14,DX-14.5,DX-14.5.1,NA
74901,DX217,DX-14,DX-14.5,DX-14.5.1,NA
74902,DX217,DX-14,DX-14.5,DX-14.5.1,NA
74903,DX217,DX-14,DX-14.5,DX-14.5.1,NA
74904,DX217,DX-14,DX-14.5,DX-14.5.1,NA
74910,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74911,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74912,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74913,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74914,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74920,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74921,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74922,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74923,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74924,DX217,DX-14,DX-14.5,DX-14.5.2,NA
74925,DX217,DX-14,DX-14.5,DX-14.5.2,NA
7540,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7541,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7542,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75430,DX217,DX-14,DX-14.5,DX-14.5.10,NA
75431,DX217,DX-14,DX-14.5,DX-14.5.10,NA
75432,DX217,DX-14,DX-14.5,DX-14.5.10,NA
75433,DX217,DX-14,DX-14.5,DX-14.5.10,NA
75435,DX217,DX-14,DX-14.5,DX-14.5.10,NA
75440,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75441,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75442,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75443,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75444,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75450,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75451,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75452,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75453,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75459,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75460,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75461,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75462,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75469,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75470,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75471,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75479,DX217,DX-14,DX-14.5,DX-14.5.9,NA
75481,DX217,DX-14,DX-14.5,DX-14.5.24,NA
75482,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75489,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75500,DX217,DX-14,DX-14.5,DX-14.5.11,NA
75501,DX217,DX-14,DX-14.5,DX-14.5.11,NA
75502,DX217,DX-14,DX-14.5,DX-14.5.11,NA
75510,DX217,DX-14,DX-14.5,DX-14.5.11,NA
75511,DX217,DX-14,DX-14.5,DX-14.5.11,NA
75512,DX217,DX-14,DX-14.5,DX-14.5.11,NA
75513,DX217,DX-14,DX-14.5,DX-14.5.11,NA
75514,DX217,DX-14,DX-14.5,DX-14.5.11,NA
75520,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75521,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75522,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75523,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75524,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75525,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75526,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75527,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75528,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75529,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75530,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75531,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75532,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75533,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75534,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75535,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75536,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75537,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75538,DX217,DX-14,DX-14.5,DX-14.5.12,NA
75539,DX217,DX-14,DX-14.5,DX-14.5.12,NA
7554,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75550,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75551,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75552,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75553,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75554,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75555,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75556,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75557,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75558,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75559,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75560,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75561,DX217,DX-14,DX-14.5,DX-14.5.13,NA
75562,DX217,DX-14,DX-14.5,DX-14.5.13,NA
75563,DX217,DX-14,DX-14.5,DX-14.5.13,NA
75564,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75565,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75566,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75567,DX217,DX-14,DX-14.5,DX-14.5.14,NA
75569,DX217,DX-14,DX-14.5,DX-14.5.14,NA
7558,DX217,DX-14,DX-14.5,DX-14.5.14,NA
7559,DX217,DX-14,DX-14.5,DX-14.5.14,NA
7560,DX217,DX-14,DX-14.5,DX-14.5.15,NA
75610,DX217,DX-14,DX-14.5,DX-14.5.18,NA
75611,DX217,DX-14,DX-14.5,DX-14.5.16,NA
75612,DX217,DX-14,DX-14.5,DX-14.5.17,NA
75613,DX217,DX-14,DX-14.5,DX-14.5.18,NA
75614,DX217,DX-14,DX-14.5,DX-14.5.18,NA
75615,DX217,DX-14,DX-14.5,DX-14.5.18,NA
75616,DX217,DX-14,DX-14.5,DX-14.5.18,NA
75617,DX217,DX-14,DX-14.5,DX-14.5.18,NA
75619,DX217,DX-14,DX-14.5,DX-14.5.18,NA
7562,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7563,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7564,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75650,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75651,DX217,DX-14,DX-14.5,DX-14.5.19,NA
75652,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75653,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75654,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75655,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75656,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75659,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7566,DX217,DX-14,DX-14.5,DX-14.5.20,NA
7567,DX217,DX-14,DX-14.5,DX-14.5.21,NA
75670,DX217,DX-14,DX-14.5,DX-14.5.21,NA
75671,DX217,DX-14,DX-14.5,DX-14.5.21,NA
75672,DX217,DX-14,DX-14.5,DX-14.5.21,NA
75673,DX217,DX-14,DX-14.5,DX-14.5.21,NA
75679,DX217,DX-14,DX-14.5,DX-14.5.21,NA
75681,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75682,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75683,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75689,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7569,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7570,DX217,DX-14,DX-14.5,DX-14.5.23,NA
7571,DX217,DX-14,DX-14.5,DX-14.5.23,NA
7572,DX217,DX-14,DX-14.5,DX-14.5.23,NA
75731,DX217,DX-14,DX-14.5,DX-14.5.23,NA
75732,DX217,DX-14,DX-14.5,DX-14.5.23,NA
75733,DX217,DX-14,DX-14.5,DX-14.5.22,NA
75739,DX217,DX-14,DX-14.5,DX-14.5.23,NA
7574,DX217,DX-14,DX-14.5,DX-14.5.23,NA
7575,DX217,DX-14,DX-14.5,DX-14.5.23,NA
7576,DX217,DX-14,DX-14.5,DX-14.5.23,NA
7578,DX217,DX-14,DX-14.5,DX-14.5.23,NA
7579,DX217,DX-14,DX-14.5,DX-14.5.23,NA
7580,DX217,DX-14,DX-14.5,DX-14.5.25,NA
7581,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7582,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7583,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75831,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75832,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75833,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75839,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7584,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7585,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7586,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7587,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7588,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75881,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75889,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7589,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7590,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7591,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7592,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7593,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7594,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7595,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7596,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7597,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7598,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75981,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75982,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75983,DX217,DX-14,DX-14.5,DX-14.5.26,NA
75989,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7599,DX217,DX-14,DX-14.5,DX-14.5.26,NA
7952,DX217,DX-14,DX-14.5,DX-14.5.26,NA
V136,DX217,DX-14,DX-14.5,DX-14.5.26,NA
V1364,DX217,DX-14,DX-14.5,DX-14.5.26,NA
V1366,DX217,DX-14,DX-14.5,DX-14.5.26,NA
V1368,DX217,DX-14,DX-14.5,DX-14.5.26,NA
V1369,DX217,DX-14,DX-14.5,DX-14.5.26,NA
76520,DX218,DX-15,DX-15.1,NA,NA
76529,DX218,DX-15,DX-15.1,NA,NA
V300,DX218,DX-15,DX-15.1,NA,NA
V3000,DX218,DX-15,DX-15.1,NA,NA
V3001,DX218,DX-15,DX-15.1,NA,NA
V301,DX218,DX-15,DX-15.1,NA,NA
V302,DX218,DX-15,DX-15.1,NA,NA
V310,DX218,DX-15,DX-15.1,NA,NA
V3100,DX218,DX-15,DX-15.1,NA,NA
V3101,DX218,DX-15,DX-15.1,NA,NA
V311,DX218,DX-15,DX-15.1,NA,NA
V312,DX218,DX-15,DX-15.1,NA,NA
V320,DX218,DX-15,DX-15.1,NA,NA
V3200,DX218,DX-15,DX-15.1,NA,NA
V3201,DX218,DX-15,DX-15.1,NA,NA
V321,DX218,DX-15,DX-15.1,NA,NA
V322,DX218,DX-15,DX-15.1,NA,NA
V330,DX218,DX-15,DX-15.1,NA,NA
V3300,DX218,DX-15,DX-15.1,NA,NA
V3301,DX218,DX-15,DX-15.1,NA,NA
V331,DX218,DX-15,DX-15.1,NA,NA
V332,DX218,DX-15,DX-15.1,NA,NA
V340,DX218,DX-15,DX-15.1,NA,NA
V3400,DX218,DX-15,DX-15.1,NA,NA
V3401,DX218,DX-15,DX-15.1,NA,NA
V341,DX218,DX-15,DX-15.1,NA,NA
V342,DX218,DX-15,DX-15.1,NA,NA
V350,DX218,DX-15,DX-15.1,NA,NA
V3500,DX218,DX-15,DX-15.1,NA,NA
V3501,DX218,DX-15,DX-15.1,NA,NA
V351,DX218,DX-15,DX-15.1,NA,NA
V352,DX218,DX-15,DX-15.1,NA,NA
V360,DX218,DX-15,DX-15.1,NA,NA
V3600,DX218,DX-15,DX-15.1,NA,NA
V3601,DX218,DX-15,DX-15.1,NA,NA
V361,DX218,DX-15,DX-15.1,NA,NA
V362,DX218,DX-15,DX-15.1,NA,NA
V370,DX218,DX-15,DX-15.1,NA,NA
V3700,DX218,DX-15,DX-15.1,NA,NA
V3701,DX218,DX-15,DX-15.1,NA,NA
V371,DX218,DX-15,DX-15.1,NA,NA
V372,DX218,DX-15,DX-15.1,NA,NA
V390,DX218,DX-15,DX-15.1,NA,NA
V3900,DX218,DX-15,DX-15.1,NA,NA
V3901,DX218,DX-15,DX-15.1,NA,NA
V391,DX218,DX-15,DX-15.1,NA,NA
V392,DX218,DX-15,DX-15.1,NA,NA
7640,DX219,DX-15,DX-15.2,NA,NA
76400,DX219,DX-15,DX-15.2,NA,NA
76401,DX219,DX-15,DX-15.2,NA,NA
76402,DX219,DX-15,DX-15.2,NA,NA
76403,DX219,DX-15,DX-15.2,NA,NA
76404,DX219,DX-15,DX-15.2,NA,NA
76405,DX219,DX-15,DX-15.2,NA,NA
76406,DX219,DX-15,DX-15.2,NA,NA
76407,DX219,DX-15,DX-15.2,NA,NA
76408,DX219,DX-15,DX-15.2,NA,NA
76409,DX219,DX-15,DX-15.2,NA,NA
7641,DX219,DX-15,DX-15.2,NA,NA
76410,DX219,DX-15,DX-15.2,NA,NA
76411,DX219,DX-15,DX-15.2,NA,NA
76412,DX219,DX-15,DX-15.2,NA,NA
76413,DX219,DX-15,DX-15.2,NA,NA
76414,DX219,DX-15,DX-15.2,NA,NA
76415,DX219,DX-15,DX-15.2,NA,NA
76416,DX219,DX-15,DX-15.2,NA,NA
76417,DX219,DX-15,DX-15.2,NA,NA
76418,DX219,DX-15,DX-15.2,NA,NA
76419,DX219,DX-15,DX-15.2,NA,NA
7642,DX219,DX-15,DX-15.2,NA,NA
76420,DX219,DX-15,DX-15.2,NA,NA
76421,DX219,DX-15,DX-15.2,NA,NA
76422,DX219,DX-15,DX-15.2,NA,NA
76423,DX219,DX-15,DX-15.2,NA,NA
76424,DX219,DX-15,DX-15.2,NA,NA
76425,DX219,DX-15,DX-15.2,NA,NA
76426,DX219,DX-15,DX-15.2,NA,NA
76427,DX219,DX-15,DX-15.2,NA,NA
76428,DX219,DX-15,DX-15.2,NA,NA
76429,DX219,DX-15,DX-15.2,NA,NA
7649,DX219,DX-15,DX-15.2,NA,NA
76490,DX219,DX-15,DX-15.2,NA,NA
76491,DX219,DX-15,DX-15.2,NA,NA
76492,DX219,DX-15,DX-15.2,NA,NA
76493,DX219,DX-15,DX-15.2,NA,NA
76494,DX219,DX-15,DX-15.2,NA,NA
76495,DX219,DX-15,DX-15.2,NA,NA
76496,DX219,DX-15,DX-15.2,NA,NA
76497,DX219,DX-15,DX-15.2,NA,NA
76498,DX219,DX-15,DX-15.2,NA,NA
76499,DX219,DX-15,DX-15.2,NA,NA
7650,DX219,DX-15,DX-15.2,NA,NA
76500,DX219,DX-15,DX-15.2,NA,NA
76501,DX219,DX-15,DX-15.2,NA,NA
76502,DX219,DX-15,DX-15.2,NA,NA
76503,DX219,DX-15,DX-15.2,NA,NA
76504,DX219,DX-15,DX-15.2,NA,NA
76505,DX219,DX-15,DX-15.2,NA,NA
76506,DX219,DX-15,DX-15.2,NA,NA
76507,DX219,DX-15,DX-15.2,NA,NA
76508,DX219,DX-15,DX-15.2,NA,NA
76509,DX219,DX-15,DX-15.2,NA,NA
7651,DX219,DX-15,DX-15.2,NA,NA
76510,DX219,DX-15,DX-15.2,NA,NA
76511,DX219,DX-15,DX-15.2,NA,NA
76512,DX219,DX-15,DX-15.2,NA,NA
76513,DX219,DX-15,DX-15.2,NA,NA
76514,DX219,DX-15,DX-15.2,NA,NA
76515,DX219,DX-15,DX-15.2,NA,NA
76516,DX219,DX-15,DX-15.2,NA,NA
76517,DX219,DX-15,DX-15.2,NA,NA
76518,DX219,DX-15,DX-15.2,NA,NA
76519,DX219,DX-15,DX-15.2,NA,NA
76521,DX219,DX-15,DX-15.2,NA,NA
76522,DX219,DX-15,DX-15.2,NA,NA
76523,DX219,DX-15,DX-15.2,NA,NA
76524,DX219,DX-15,DX-15.2,NA,NA
76525,DX219,DX-15,DX-15.2,NA,NA
76526,DX219,DX-15,DX-15.2,NA,NA
76527,DX219,DX-15,DX-15.2,NA,NA
76528,DX219,DX-15,DX-15.2,NA,NA
V2130,DX219,DX-15,DX-15.2,NA,NA
V2131,DX219,DX-15,DX-15.2,NA,NA
V2132,DX219,DX-15,DX-15.2,NA,NA
V2133,DX219,DX-15,DX-15.2,NA,NA
V2134,DX219,DX-15,DX-15.2,NA,NA
V2135,DX219,DX-15,DX-15.2,NA,NA
7680,DX220,DX-15,DX-15.3,NA,NA
7681,DX220,DX-15,DX-15.3,NA,NA
7682,DX220,DX-15,DX-15.3,NA,NA
7683,DX220,DX-15,DX-15.3,NA,NA
7684,DX220,DX-15,DX-15.3,NA,NA
7685,DX220,DX-15,DX-15.3,NA,NA
7686,DX220,DX-15,DX-15.3,NA,NA
7687,DX220,DX-15,DX-15.3,NA,NA
76870,DX220,DX-15,DX-15.3,NA,NA
76871,DX220,DX-15,DX-15.3,NA,NA
76872,DX220,DX-15,DX-15.3,NA,NA
76873,DX220,DX-15,DX-15.3,NA,NA
7689,DX220,DX-15,DX-15.3,NA,NA
77088,DX220,DX-15,DX-15.3,NA,NA
769,DX221,DX-15,DX-15.4,NA,NA
7730,DX222,DX-15,DX-15.5,NA,NA
7731,DX222,DX-15,DX-15.5,NA,NA
7732,DX222,DX-15,DX-15.5,NA,NA
7733,DX222,DX-15,DX-15.5,NA,NA
7734,DX222,DX-15,DX-15.5,NA,NA
7735,DX222,DX-15,DX-15.5,NA,NA
7740,DX222,DX-15,DX-15.5,NA,NA
7741,DX222,DX-15,DX-15.5,NA,NA
7742,DX222,DX-15,DX-15.5,NA,NA
77430,DX222,DX-15,DX-15.5,NA,NA
77431,DX222,DX-15,DX-15.5,NA,NA
77439,DX222,DX-15,DX-15.5,NA,NA
7744,DX222,DX-15,DX-15.5,NA,NA
7745,DX222,DX-15,DX-15.5,NA,NA
7746,DX222,DX-15,DX-15.5,NA,NA
7747,DX222,DX-15,DX-15.5,NA,NA
7670,DX223,DX-15,DX-15.6,NA,NA
7671,DX223,DX-15,DX-15.6,NA,NA
76711,DX223,DX-15,DX-15.6,NA,NA
76719,DX223,DX-15,DX-15.6,NA,NA
7672,DX223,DX-15,DX-15.6,NA,NA
7673,DX223,DX-15,DX-15.6,NA,NA
7674,DX223,DX-15,DX-15.6,NA,NA
7675,DX223,DX-15,DX-15.6,NA,NA
7676,DX223,DX-15,DX-15.6,NA,NA
7677,DX223,DX-15,DX-15.6,NA,NA
7678,DX223,DX-15,DX-15.6,NA,NA
7679,DX223,DX-15,DX-15.6,NA,NA
04041,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7600,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7601,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7602,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7603,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7604,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7605,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7606,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76061,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76062,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76063,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76064,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76070,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76074,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76076,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76077,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76078,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76079,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7608,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7609,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7610,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7611,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7612,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7613,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7614,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7615,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7616,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7617,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7618,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7619,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7620,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7621,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7622,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7623,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7624,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7625,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7626,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7627,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7628,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7629,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7630,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7631,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7632,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7633,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7634,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7635,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7636,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7637,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7638,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76381,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76382,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76383,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76384,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76389,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7639,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7660,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7661,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7662,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76621,DX224,DX-15,DX-15.7,DX-15.7.4,NA
76622,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7700,DX224,DX-15,DX-15.7,DX-15.7.1,NA
7701,DX224,DX-15,DX-15.7,DX-15.7.1,NA
77010,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77011,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77012,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77013,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77014,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77015,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77016,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77017,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77018,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7702,DX224,DX-15,DX-15.7,DX-15.7.1,NA
7703,DX224,DX-15,DX-15.7,DX-15.7.1,NA
7704,DX224,DX-15,DX-15.7,DX-15.7.1,NA
7705,DX224,DX-15,DX-15.7,DX-15.7.1,NA
7706,DX224,DX-15,DX-15.7,DX-15.7.1,NA
7707,DX224,DX-15,DX-15.7,DX-15.7.1,NA
7708,DX224,DX-15,DX-15.7,DX-15.7.1,NA
77081,DX224,DX-15,DX-15.7,NA,NA
77082,DX224,DX-15,DX-15.7,NA,NA
77083,DX224,DX-15,DX-15.7,NA,NA
77084,DX224,DX-15,DX-15.7,NA,NA
77085,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77086,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77087,DX224,DX-15,DX-15.7,DX-15.7.1,NA
77089,DX224,DX-15,DX-15.7,NA,NA
7709,DX224,DX-15,DX-15.7,DX-15.7.1,NA
7710,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7711,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7712,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7713,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7714,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7715,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7716,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7717,DX224,DX-15,DX-15.7,DX-15.7.2,NA
7718,DX224,DX-15,DX-15.7,DX-15.7.2,NA
77182,DX224,DX-15,DX-15.7,NA,NA
77183,DX224,DX-15,DX-15.7,NA,NA
77189,DX224,DX-15,DX-15.7,NA,NA
7720,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7721,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77210,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77211,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77212,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77213,DX224,DX-15,DX-15.7,DX-15.7.4,NA
77214,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7722,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7723,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7724,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7725,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7726,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7728,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7729,DX224,DX-15,DX-15.7,DX-15.7.4,NA
7750,DX224,DX-15,DX-15.7,DX-15.7.3,NA
7751,DX224,DX-15,DX-15.7,DX-15.7.3,NA
7752,DX224,DX-15,DX-15.7,DX-15.7.3,NA
7753,DX224,DX-15,DX-15.7,DX-15.7.3,NA
