I9_PR,CCS,CCS_lvl1,CCS_lvl2,CCS_lvl3
719,PR132,PR-12,PR-12.13,NA
736,PR133,PR-13,PR-13.1,NA
740,PR134,PR-13,PR-13.2,NA
741,PR134,PR-13,PR-13.2,NA
742,PR134,PR-13,PR-13.2,NA
744,PR134,PR-13,PR-13.2,NA
7499,PR134,PR-13,PR-13.2,NA
720,PR135,PR-13,PR-13.3,PR-13.3.4
721,PR135,PR-13,PR-13.3,PR-13.3.1
7221,PR135,PR-13,PR-13.3,PR-13.3.4
7229,PR135,PR-13,PR-13.3,PR-13.3.4
7231,PR135,PR-13,PR-13.3,PR-13.3.4
7239,PR135,PR-13,PR-13.3,PR-13.3.4
724,PR135,PR-13,PR-13.3,PR-13.3.4
7251,PR135,PR-13,PR-13.3,PR-13.3.4
7252,PR135,PR-13,PR-13.3,PR-13.3.4
7253,PR135,PR-13,PR-13.3,PR-13.3.4
7254,PR135,PR-13,PR-13.3,PR-13.3.4
726,PR135,PR-13,PR-13.3,PR-13.3.4
7271,PR135,PR-13,PR-13.3,PR-13.3.2
7279,PR135,PR-13,PR-13.3,PR-13.3.3
728,PR135,PR-13,PR-13.3,PR-13.3.4
729,PR135,PR-13,PR-13.3,PR-13.3.4
733,PR135,PR-13,PR-13.3,PR-13.3.4
7301,PR136,PR-13,PR-13.4,PR-13.4.1
7309,PR136,PR-13,PR-13.4,PR-13.4.2
731,PR137,PR-13,PR-13.5,PR-13.5.4
7321,PR137,PR-13,PR-13.5,PR-13.5.4
7322,PR137,PR-13,PR-13.5,PR-13.5.4
734,PR137,PR-13,PR-13.5,PR-13.5.2
7351,PR137,PR-13,PR-13.5,PR-13.5.4
7359,PR137,PR-13,PR-13.5,PR-13.5.3
738,PR137,PR-13,PR-13.5,PR-13.5.4
7391,PR137,PR-13,PR-13.5,PR-13.5.4
7392,PR137,PR-13,PR-13.5,PR-13.5.4
7393,PR137,PR-13,PR-13.5,PR-13.5.4
7394,PR137,PR-13,PR-13.5,PR-13.5.4
7399,PR137,PR-13,PR-13.5,PR-13.5.4
751,PR138,PR-13,PR-13.6,NA
7531,PR139,PR-13,PR-13.7,NA
7532,PR139,PR-13,PR-13.7,NA
7533,PR139,PR-13,PR-13.7,NA
7534,PR139,PR-13,PR-13.7,NA
7535,PR139,PR-13,PR-13.7,NA
7538,PR139,PR-13,PR-13.7,NA
7550,PR140,PR-13,PR-13.8,PR-13.8.1
7551,PR140,PR-13,PR-13.8,PR-13.8.1
7552,PR140,PR-13,PR-13.8,PR-13.8.1
7561,PR140,PR-13,PR-13.8,PR-13.8.2
7562,PR140,PR-13,PR-13.8,PR-13.8.3
7569,PR140,PR-13,PR-13.8,PR-13.8.4
6751,PR141,PR-13,PR-13.9,NA
6759,PR141,PR-13,PR-13.9,NA
752,PR141,PR-13,PR-13.9,NA
7536,PR141,PR-13,PR-13.9,NA
7537,PR141,PR-13,PR-13.9,NA
754,PR141,PR-13,PR-13.9,NA
757,PR141,PR-13,PR-13.9,NA
758,PR141,PR-13,PR-13.9,NA
7591,PR141,PR-13,PR-13.9,NA
7592,PR141,PR-13,PR-13.9,NA
7593,PR141,PR-13,PR-13.9,NA
7594,PR141,PR-13,PR-13.9,NA
7599,PR141,PR-13,PR-13.9,NA
7601,PR142,PR-14,PR-14.1,NA
762,PR142,PR-14,PR-14.1,NA
7631,PR142,PR-14,PR-14.1,NA
7639,PR142,PR-14,PR-14.1,NA
7760,PR142,PR-14,PR-14.1,NA
7761,PR142,PR-14,PR-14.1,NA
7762,PR142,PR-14,PR-14.1,NA
7763,PR142,PR-14,PR-14.1,NA
7764,PR142,PR-14,PR-14.1,NA
7765,PR142,PR-14,PR-14.1,NA
7766,PR142,PR-14,PR-14.1,NA
7767,PR142,PR-14,PR-14.1,NA
7768,PR142,PR-14,PR-14.1,NA
7769,PR142,PR-14,PR-14.1,NA
7770,PR142,PR-14,PR-14.1,NA
7771,PR142,PR-14,PR-14.1,NA
7772,PR142,PR-14,PR-14.1,NA
7773,PR142,PR-14,PR-14.1,NA
7774,PR142,PR-14,PR-14.1,NA
7775,PR142,PR-14,PR-14.1,NA
7776,PR142,PR-14,PR-14.1,NA
7777,PR142,PR-14,PR-14.1,NA
7778,PR142,PR-14,PR-14.1,NA
7779,PR142,PR-14,PR-14.1,NA
7780,PR142,PR-14,PR-14.1,NA
7781,PR142,PR-14,PR-14.1,NA
7782,PR142,PR-14,PR-14.1,NA
7783,PR142,PR-14,PR-14.1,NA
7784,PR142,PR-14,PR-14.1,NA
7785,PR142,PR-14,PR-14.1,NA
7786,PR142,PR-14,PR-14.1,NA
7787,PR142,PR-14,PR-14.1,NA
7788,PR142,PR-14,PR-14.1,NA
7789,PR142,PR-14,PR-14.1,NA
7751,PR143,PR-14,PR-14.2,NA
7752,PR143,PR-14,PR-14.2,NA
7753,PR143,PR-14,PR-14.2,NA
7754,PR143,PR-14,PR-14.2,NA
7756,PR143,PR-14,PR-14.2,NA
7757,PR143,PR-14,PR-14.2,NA
7758,PR143,PR-14,PR-14.2,NA
7759,PR143,PR-14,PR-14.2,NA
7670,PR144,PR-14,PR-14.3,PR-14.3.1
7671,PR144,PR-14,PR-14.3,PR-14.3.1
7672,PR144,PR-14,PR-14.3,PR-14.3.1
7673,PR144,PR-14,PR-14.3,PR-14.3.1
7674,PR144,PR-14,PR-14.3,PR-14.3.1
7675,PR144,PR-14,PR-14.3,PR-14.3.1
7676,PR144,PR-14,PR-14.3,PR-14.3.1
7677,PR144,PR-14,PR-14.3,PR-14.3.1
7678,PR144,PR-14,PR-14.3,PR-14.3.1
7679,PR144,PR-14,PR-14.3,PR-14.3.1
7693,PR144,PR-14,PR-14.3,PR-14.3.1
7694,PR144,PR-14,PR-14.3,PR-14.3.1
7697,PR144,PR-14,PR-14.3,PR-14.3.1
7699,PR144,PR-14,PR-14.3,PR-14.3.1
7853,PR145,PR-14,PR-14.3,PR-14.3.2
7863,PR145,PR-14,PR-14.3,PR-14.3.2
7902,PR145,PR-14,PR-14.3,PR-14.3.2
7912,PR145,PR-14,PR-14.3,PR-14.3.2
7922,PR145,PR-14,PR-14.3,PR-14.3.2
7932,PR145,PR-14,PR-14.3,PR-14.3.2
7942,PR145,PR-14,PR-14.3,PR-14.3.2
7952,PR145,PR-14,PR-14.3,PR-14.3.2
7962,PR145,PR-14,PR-14.3,PR-14.3.2
7972,PR145,PR-14,PR-14.3,PR-14.3.2
7973,PR145,PR-14,PR-14.3,PR-14.3.2
7982,PR145,PR-14,PR-14.3,PR-14.3.2
7983,PR145,PR-14,PR-14.3,PR-14.3.2
7992,PR145,PR-14,PR-14.3,PR-14.3.2
7855,PR146,PR-14,PR-14.3,PR-14.3.3
7865,PR146,PR-14,PR-14.3,PR-14.3.3
7905,PR146,PR-14,PR-14.3,PR-14.3.3
7915,PR146,PR-14,PR-14.3,PR-14.3.3
7925,PR146,PR-14,PR-14.3,PR-14.3.3
7935,PR146,PR-14,PR-14.3,PR-14.3.3
7945,PR146,PR-14,PR-14.3,PR-14.3.3
7955,PR146,PR-14,PR-14.3,PR-14.3.3
7965,PR146,PR-14,PR-14.3,PR-14.3.3
7975,PR146,PR-14,PR-14.3,PR-14.3.3
7985,PR146,PR-14,PR-14.3,PR-14.3.3
7995,PR146,PR-14,PR-14.3,PR-14.3.3
7856,PR147,PR-14,PR-14.3,PR-14.3.4
7857,PR147,PR-14,PR-14.3,PR-14.3.4
7858,PR147,PR-14,PR-14.3,PR-14.3.4
7866,PR147,PR-14,PR-14.3,PR-14.3.4
7867,PR147,PR-14,PR-14.3,PR-14.3.4
7868,PR147,PR-14,PR-14.3,PR-14.3.4
7906,PR147,PR-14,PR-14.3,PR-14.3.4
7907,PR147,PR-14,PR-14.3,PR-14.3.4
7908,PR147,PR-14,PR-14.3,PR-14.3.4
7916,PR147,PR-14,PR-14.3,PR-14.3.4
7917,PR147,PR-14,PR-14.3,PR-14.3.4
7918,PR147,PR-14,PR-14.3,PR-14.3.4
7926,PR147,PR-14,PR-14.3,PR-14.3.4
7927,PR147,PR-14,PR-14.3,PR-14.3.4
7928,PR147,PR-14,PR-14.3,PR-14.3.4
7936,PR147,PR-14,PR-14.3,PR-14.3.4
7937,PR147,PR-14,PR-14.3,PR-14.3.4
7938,PR147,PR-14,PR-14.3,PR-14.3.4
7946,PR147,PR-14,PR-14.3,PR-14.3.4
7956,PR147,PR-14,PR-14.3,PR-14.3.4
7966,PR147,PR-14,PR-14.3,PR-14.3.4
7967,PR147,PR-14,PR-14.3,PR-14.3.4
7968,PR147,PR-14,PR-14.3,PR-14.3.4
7976,PR147,PR-14,PR-14.3,PR-14.3.4
7977,PR147,PR-14,PR-14.3,PR-14.3.4
7978,PR147,PR-14,PR-14.3,PR-14.3.4
7986,PR147,PR-14,PR-14.3,PR-14.3.4
7987,PR147,PR-14,PR-14.3,PR-14.3.4
7988,PR147,PR-14,PR-14.3,PR-14.3.4
7996,PR147,PR-14,PR-14.3,PR-14.3.4
7997,PR147,PR-14,PR-14.3,PR-14.3.4
7998,PR147,PR-14,PR-14.3,PR-14.3.4
7850,PR148,PR-14,PR-14.3,PR-14.3.5
7851,PR148,PR-14,PR-14.3,PR-14.3.5
7852,PR148,PR-14,PR-14.3,PR-14.3.5
7854,PR148,PR-14,PR-14.3,PR-14.3.5
7859,PR148,PR-14,PR-14.3,PR-14.3.5
7860,PR148,PR-14,PR-14.3,PR-14.3.5
7861,PR148,PR-14,PR-14.3,PR-14.3.5
7862,PR148,PR-14,PR-14.3,PR-14.3.5
7864,PR148,PR-14,PR-14.3,PR-14.3.5
7869,PR148,PR-14,PR-14.3,PR-14.3.5
7900,PR148,PR-14,PR-14.3,PR-14.3.5
7901,PR148,PR-14,PR-14.3,PR-14.3.5
7903,PR148,PR-14,PR-14.3,PR-14.3.5
7904,PR148,PR-14,PR-14.3,PR-14.3.5
7909,PR148,PR-14,PR-14.3,PR-14.3.5
7910,PR148,PR-14,PR-14.3,PR-14.3.5
7911,PR148,PR-14,PR-14.3,PR-14.3.5
7913,PR148,PR-14,PR-14.3,PR-14.3.5
7914,PR148,PR-14,PR-14.3,PR-14.3.5
7919,PR148,PR-14,PR-14.3,PR-14.3.5
7920,PR148,PR-14,PR-14.3,PR-14.3.5
7921,PR148,PR-14,PR-14.3,PR-14.3.5
7923,PR148,PR-14,PR-14.3,PR-14.3.5
7924,PR148,PR-14,PR-14.3,PR-14.3.5
7929,PR148,PR-14,PR-14.3,PR-14.3.5
7930,PR148,PR-14,PR-14.3,PR-14.3.5
7931,PR148,PR-14,PR-14.3,PR-14.3.5
7933,PR148,PR-14,PR-14.3,PR-14.3.5
7934,PR148,PR-14,PR-14.3,PR-14.3.5
7939,PR148,PR-14,PR-14.3,PR-14.3.5
7940,PR148,PR-14,PR-14.3,PR-14.3.5
7941,PR148,PR-14,PR-14.3,PR-14.3.5
7949,PR148,PR-14,PR-14.3,PR-14.3.5
7950,PR148,PR-14,PR-14.3,PR-14.3.5
7951,PR148,PR-14,PR-14.3,PR-14.3.5
7959,PR148,PR-14,PR-14.3,PR-14.3.5
7960,PR148,PR-14,PR-14.3,PR-14.3.5
7961,PR148,PR-14,PR-14.3,PR-14.3.5
7963,PR148,PR-14,PR-14.3,PR-14.3.5
7964,PR148,PR-14,PR-14.3,PR-14.3.5
7969,PR148,PR-14,PR-14.3,PR-14.3.5
7970,PR148,PR-14,PR-14.3,PR-14.3.5
7971,PR148,PR-14,PR-14.3,PR-14.3.5
7974,PR148,PR-14,PR-14.3,PR-14.3.5
7979,PR148,PR-14,PR-14.3,PR-14.3.5
7980,PR148,PR-14,PR-14.3,PR-14.3.5
7981,PR148,PR-14,PR-14.3,PR-14.3.5
7984,PR148,PR-14,PR-14.3,PR-14.3.5
7989,PR148,PR-14,PR-14.3,PR-14.3.5
7990,PR148,PR-14,PR-14.3,PR-14.3.5
7991,PR148,PR-14,PR-14.3,PR-14.3.5
7993,PR148,PR-14,PR-14.3,PR-14.3.5
7994,PR148,PR-14,PR-14.3,PR-14.3.5
7999,PR148,PR-14,PR-14.3,PR-14.3.5
8494,PR148,PR-14,PR-14.3,PR-14.3.5
8020,PR149,PR-14,PR-14.4,PR-14.4.2
8021,PR149,PR-14,PR-14.4,PR-14.4.2
8022,PR149,PR-14,PR-14.4,PR-14.4.2
8023,PR149,PR-14,PR-14.4,PR-14.4.2
8024,PR149,PR-14,PR-14.4,PR-14.4.2
8025,PR149,PR-14,PR-14.4,PR-14.4.2
8026,PR149,PR-14,PR-14.4,PR-14.4.1
8027,PR149,PR-14,PR-14.4,PR-14.4.2
8028,PR149,PR-14,PR-14.4,PR-14.4.2
8029,PR149,PR-14,PR-14.4,PR-14.4.2
8145,PR149,PR-14,PR-14.4,PR-14.4.2
8040,PR150,PR-14,PR-14.5,NA
8041,PR150,PR-14,PR-14.5,NA
8042,PR150,PR-14,PR-14.5,NA
8043,PR150,PR-14,PR-14.5,NA
8044,PR150,PR-14,PR-14.5,NA
8045,PR150,PR-14,PR-14.5,NA
8046,PR150,PR-14,PR-14.5,NA
8047,PR150,PR-14,PR-14.5,NA
8048,PR150,PR-14,PR-14.5,NA
8049,PR150,PR-14,PR-14.5,NA
806,PR151,PR-14,PR-14.6,NA
0080,PR152,PR-14,PR-14.7,PR-14.7.1
0081,PR152,PR-14,PR-14.7,PR-14.7.1
0082,PR152,PR-14,PR-14.7,PR-14.7.1
0083,PR152,PR-14,PR-14.7,PR-14.7.1
0084,PR152,PR-14,PR-14.7,PR-14.7.1
8141,PR152,PR-14,PR-14.7,PR-14.7.1
8142,PR152,PR-14,PR-14.7,PR-14.7.1
8143,PR152,PR-14,PR-14.7,PR-14.7.1
8144,PR152,PR-14,PR-14.7,PR-14.7.1
8146,PR152,PR-14,PR-14.7,PR-14.7.1
8147,PR152,PR-14,PR-14.7,PR-14.7.1
8154,PR152,PR-14,PR-14.7,PR-14.7.1
8155,PR152,PR-14,PR-14.7,PR-14.7.1
0070,PR153,PR-14,PR-14.7,PR-14.7.2
0071,PR153,PR-14,PR-14.7,PR-14.7.2
0072,PR153,PR-14,PR-14.7,PR-14.7.2
0073,PR153,PR-14,PR-14.7,PR-14.7.2
0074,PR153,PR-14,PR-14.7,PR-14.7.2
0075,PR153,PR-14,PR-14.7,PR-14.7.2
0076,PR153,PR-14,PR-14.7,PR-14.7.2
0077,PR153,PR-14,PR-14.7,PR-14.7.2
0085,PR153,PR-14,PR-14.7,PR-14.7.2
0086,PR153,PR-14,PR-14.7,PR-14.7.2
0087,PR153,PR-14,PR-14.7,PR-14.7.2
8151,PR153,PR-14,PR-14.7,PR-14.7.2
8152,PR153,PR-14,PR-14.7,PR-14.7.2
8153,PR153,PR-14,PR-14.7,PR-14.7.2
8169,PR153,PR-14,PR-14.7,PR-14.7.2
8148,PR154,PR-14,PR-14.7,PR-14.7.3
8149,PR154,PR-14,PR-14.7,PR-14.7.3
8156,PR154,PR-14,PR-14.7,PR-14.7.3
8157,PR154,PR-14,PR-14.7,PR-14.7.3
8159,PR154,PR-14,PR-14.7,PR-14.7.3
8171,PR154,PR-14,PR-14.7,PR-14.7.3
8172,PR154,PR-14,PR-14.7,PR-14.7.3
8173,PR154,PR-14,PR-14.7,PR-14.7.3
8174,PR154,PR-14,PR-14.7,PR-14.7.3
8175,PR154,PR-14,PR-14.7,PR-14.7.3
8179,PR154,PR-14,PR-14.7,PR-14.7.3
8180,PR154,PR-14,PR-14.7,PR-14.7.3
8181,PR154,PR-14,PR-14.7,PR-14.7.3
8182,PR154,PR-14,PR-14.7,PR-14.7.3
8183,PR154,PR-14,PR-14.7,PR-14.7.3
8184,PR154,PR-14,PR-14.7,PR-14.7.3
8185,PR154,PR-14,PR-14.7,PR-14.7.3
8186,PR154,PR-14,PR-14.7,PR-14.7.3
8187,PR154,PR-14,PR-14.7,PR-14.7.3
8188,PR154,PR-14,PR-14.7,PR-14.7.3
8197,PR154,PR-14,PR-14.7,PR-14.7.3
8191,PR155,PR-14,PR-14.8,NA
8292,PR156,PR-14,PR-14.9,NA
8293,PR156,PR-14,PR-14.9,NA
8294,PR156,PR-14,PR-14.9,NA
8295,PR156,PR-14,PR-14.9,NA
8296,PR156,PR-14,PR-14.9,NA
8394,PR156,PR-14,PR-14.9,NA
8395,PR156,PR-14,PR-14.9,NA
8396,PR156,PR-14,PR-14.9,NA
8397,PR156,PR-14,PR-14.9,NA
8398,PR156,PR-14,PR-14.9,NA
8410,PR157,PR-14,PR-14.10,PR-14.10.5
8411,PR157,PR-14,PR-14.10,PR-14.10.1
8412,PR157,PR-14,PR-14.10,PR-14.10.2
8413,PR157,PR-14,PR-14.10,PR-14.10.5
8414,PR157,PR-14,PR-14.10,PR-14.10.5
8415,PR157,PR-14,PR-14.10,PR-14.10.3
8416,PR157,PR-14,PR-14.10,PR-14.10.5
8417,PR157,PR-14,PR-14.10,PR-14.10.4
8418,PR157,PR-14,PR-14.10,PR-14.10.5
8419,PR157,PR-14,PR-14.10,PR-14.10.5
8100,PR158,PR-14,PR-14.11,NA
8101,PR158,PR-14,PR-14.11,NA
8102,PR158,PR-14,PR-14.11,NA
8103,PR158,PR-14,PR-14.11,NA
8104,PR158,PR-14,PR-14.11,NA
8105,PR158,PR-14,PR-14.11,NA
8106,PR158,PR-14,PR-14.11,NA
8107,PR158,PR-14,PR-14.11,NA
8108,PR158,PR-14,PR-14.11,NA
8109,PR158,PR-14,PR-14.11,NA
8130,PR158,PR-14,PR-14.11,NA
8131,PR158,PR-14,PR-14.11,NA
8132,PR158,PR-14,PR-14.11,NA
8133,PR158,PR-14,PR-14.11,NA
8134,PR158,PR-14,PR-14.11,NA
8135,PR158,PR-14,PR-14.11,NA
8136,PR158,PR-14,PR-14.11,NA
8137,PR158,PR-14,PR-14.11,NA
8138,PR158,PR-14,PR-14.11,NA
8139,PR158,PR-14,PR-14.11,NA
8161,PR158,PR-14,PR-14.11,NA
8162,PR158,PR-14,PR-14.11,NA
8163,PR158,PR-14,PR-14.11,NA
8164,PR158,PR-14,PR-14.11,NA
8451,PR158,PR-14,PR-14.11,NA
7611,PR159,PR-14,PR-14.12,NA
7619,PR159,PR-14,PR-14.12,NA
7740,PR159,PR-14,PR-14.12,NA
7741,PR159,PR-14,PR-14.12,NA
7742,PR159,PR-14,PR-14.12,NA
7743,PR159,PR-14,PR-14.12,NA
7744,PR159,PR-14,PR-14.12,NA
7745,PR159,PR-14,PR-14.12,NA
7746,PR159,PR-14,PR-14.12,NA
7747,PR159,PR-14,PR-14.12,NA
7748,PR159,PR-14,PR-14.12,NA
7749,PR159,PR-14,PR-14.12,NA
7880,PR159,PR-14,PR-14.12,NA
7881,PR159,PR-14,PR-14.12,NA
7882,PR159,PR-14,PR-14.12,NA
7883,PR159,PR-14,PR-14.12,NA
7884,PR159,PR-14,PR-14.12,NA
7885,PR159,PR-14,PR-14.12,NA
7886,PR159,PR-14,PR-14.12,NA
7887,PR159,PR-14,PR-14.12,NA
7888,PR159,PR-14,PR-14.12,NA
7889,PR159,PR-14,PR-14.12,NA
8030,PR159,PR-14,PR-14.12,NA
8031,PR159,PR-14,PR-14.12,NA
8032,PR159,PR-14,PR-14.12,NA
8033,PR159,PR-14,PR-14.12,NA
8034,PR159,PR-14,PR-14.12,NA
8035,PR159,PR-14,PR-14.12,NA
8036,PR159,PR-14,PR-14.12,NA
8037,PR159,PR-14,PR-14.12,NA
8038,PR159,PR-14,PR-14.12,NA
8039,PR159,PR-14,PR-14.12,NA
8321,PR159,PR-14,PR-14.12,NA
8329,PR159,PR-14,PR-14.12,NA
8201,PR160,PR-14,PR-14.13,PR-14.13.3
8202,PR160,PR-14,PR-14.13,PR-14.13.3
8203,PR160,PR-14,PR-14.13,PR-14.13.3
8204,PR160,PR-14,PR-14.13,PR-14.13.3
8209,PR160,PR-14,PR-14.13,PR-14.13.3
8211,PR160,PR-14,PR-14.13,PR-14.13.3
8212,PR160,PR-14,PR-14.13,PR-14.13.3
8219,PR160,PR-14,PR-14.13,PR-14.13.3
8221,PR160,PR-14,PR-14.13,PR-14.13.3
8222,PR160,PR-14,PR-14.13,PR-14.13.3
8229,PR160,PR-14,PR-14.13,PR-14.13.3
8231,PR160,PR-14,PR-14.13,PR-14.13.3
8232,PR160,PR-14,PR-14.13,PR-14.13.3
8233,PR160,PR-14,PR-14.13,PR-14.13.3
8234,PR160,PR-14,PR-14.13,PR-14.13.3
8235,PR160,PR-14,PR-14.13,PR-14.13.3
8236,PR160,PR-14,PR-14.13,PR-14.13.3
8239,PR160,PR-14,PR-14.13,PR-14.13.3
8241,PR160,PR-14,PR-14.13,PR-14.13.3
8242,PR160,PR-14,PR-14.13,PR-14.13.3
8243,PR160,PR-14,PR-14.13,PR-14.13.3
8244,PR160,PR-14,PR-14.13,PR-14.13.3
8245,PR160,PR-14,PR-14.13,PR-14.13.3
8246,PR160,PR-14,PR-14.13,PR-14.13.3
8251,PR160,PR-14,PR-14.13,PR-14.13.3
8252,PR160,PR-14,PR-14.13,PR-14.13.3
8253,PR160,PR-14,PR-14.13,PR-14.13.3
8254,PR160,PR-14,PR-14.13,PR-14.13.3
8255,PR160,PR-14,PR-14.13,PR-14.13.3
8256,PR160,PR-14,PR-14.13,PR-14.13.3
8257,PR160,PR-14,PR-14.13,PR-14.13.3
8258,PR160,PR-14,PR-14.13,PR-14.13.3
8259,PR160,PR-14,PR-14.13,PR-14.13.3
8261,PR160,PR-14,PR-14.13,PR-14.13.3
8269,PR160,PR-14,PR-14.13,PR-14.13.3
8271,PR160,PR-14,PR-14.13,PR-14.13.3
8272,PR160,PR-14,PR-14.13,PR-14.13.3
8279,PR160,PR-14,PR-14.13,PR-14.13.3
8281,PR160,PR-14,PR-14.13,PR-14.13.3
8282,PR160,PR-14,PR-14.13,PR-14.13.3
8283,PR160,PR-14,PR-14.13,PR-14.13.3
8284,PR160,PR-14,PR-14.13,PR-14.13.3
8285,PR160,PR-14,PR-14.13,PR-14.13.3
8286,PR160,PR-14,PR-14.13,PR-14.13.3
8289,PR160,PR-14,PR-14.13,PR-14.13.3
8291,PR160,PR-14,PR-14.13,PR-14.13.3
8299,PR160,PR-14,PR-14.13,PR-14.13.3
8301,PR160,PR-14,PR-14.13,PR-14.13.3
8302,PR160,PR-14,PR-14.13,PR-14.13.3
8303,PR160,PR-14,PR-14.13,PR-14.13.3
8309,PR160,PR-14,PR-14.13,PR-14.13.3
8311,PR160,PR-14,PR-14.13,PR-14.13.3
8312,PR160,PR-14,PR-14.13,PR-14.13.3
8313,PR160,PR-14,PR-14.13,PR-14.13.3
8314,PR160,PR-14,PR-14.13,PR-14.13.3
8319,PR160,PR-14,PR-14.13,PR-14.13.3
8331,PR160,PR-14,PR-14.13,PR-14.13.3
8332,PR160,PR-14,PR-14.13,PR-14.13.3
8339,PR160,PR-14,PR-14.13,PR-14.13.3
8341,PR160,PR-14,PR-14.13,PR-14.13.3
8342,PR160,PR-14,PR-14.13,PR-14.13.3
8343,PR160,PR-14,PR-14.13,PR-14.13.3
8344,PR160,PR-14,PR-14.13,PR-14.13.3
8345,PR160,PR-14,PR-14.13,PR-14.13.3
8349,PR160,PR-14,PR-14.13,PR-14.13.3
835,PR160,PR-14,PR-14.13,PR-14.13.3
8361,PR160,PR-14,PR-14.13,PR-14.13.2
8362,PR160,PR-14,PR-14.13,PR-14.13.2
8363,PR160,PR-14,PR-14.13,PR-14.13.1
8364,PR160,PR-14,PR-14.13,PR-14.13.2
8365,PR160,PR-14,PR-14.13,PR-14.13.2
8371,PR160,PR-14,PR-14.13,PR-14.13.3
8372,PR160,PR-14,PR-14.13,PR-14.13.3
8373,PR160,PR-14,PR-14.13,PR-14.13.3
8374,PR160,PR-14,PR-14.13,PR-14.13.3
8375,PR160,PR-14,PR-14.13,PR-14.13.3
8376,PR160,PR-14,PR-14.13,PR-14.13.3
8377,PR160,PR-14,PR-14.13,PR-14.13.3
8379,PR160,PR-14,PR-14.13,PR-14.13.3
8381,PR160,PR-14,PR-14.13,PR-14.13.3
8382,PR160,PR-14,PR-14.13,PR-14.13.3
8383,PR160,PR-14,PR-14.13,PR-14.13.3
8384,PR160,PR-14,PR-14.13,PR-14.13.3
8385,PR160,PR-14,PR-14.13,PR-14.13.3
8386,PR160,PR-14,PR-14.13,PR-14.13.3
8387,PR160,PR-14,PR-14.13,PR-14.13.3
8388,PR160,PR-14,PR-14.13,PR-14.13.3
8389,PR160,PR-14,PR-14.13,PR-14.13.3
8391,PR160,PR-14,PR-14.13,PR-14.13.3
8392,PR160,PR-14,PR-14.13,PR-14.13.3
8393,PR160,PR-14,PR-14.13,PR-14.13.3
8399,PR160,PR-14,PR-14.13,PR-14.13.3
7700,PR161,PR-14,PR-14.14,NA
7701,PR161,PR-14,PR-14.14,NA
7702,PR161,PR-14,PR-14.14,NA
7703,PR161,PR-14,PR-14.14,NA
7704,PR161,PR-14,PR-14.14,NA
7705,PR161,PR-14,PR-14.14,NA
7706,PR161,PR-14,PR-14.14,NA
7707,PR161,PR-14,PR-14.14,NA
7708,PR161,PR-14,PR-14.14,NA
7709,PR161,PR-14,PR-14.14,NA
7710,PR161,PR-14,PR-14.14,NA
7711,PR161,PR-14,PR-14.14,NA
7712,PR161,PR-14,PR-14.14,NA
7713,PR161,PR-14,PR-14.14,NA
7714,PR161,PR-14,PR-14.14,NA
7715,PR161,PR-14,PR-14.14,NA
7716,PR161,PR-14,PR-14.14,NA
7717,PR161,PR-14,PR-14.14,NA
7718,PR161,PR-14,PR-14.14,NA
7719,PR161,PR-14,PR-14.14,NA
7720,PR161,PR-14,PR-14.14,NA
7721,PR161,PR-14,PR-14.14,NA
7722,PR161,PR-14,PR-14.14,NA
7723,PR161,PR-14,PR-14.14,NA
7724,PR161,PR-14,PR-14.14,NA
7725,PR161,PR-14,PR-14.14,NA
7726,PR161,PR-14,PR-14.14,NA
7727,PR161,PR-14,PR-14.14,NA
7728,PR161,PR-14,PR-14.14,NA
7729,PR161,PR-14,PR-14.14,NA
7730,PR161,PR-14,PR-14.14,NA
7731,PR161,PR-14,PR-14.14,NA
7732,PR161,PR-14,PR-14.14,NA
7733,PR161,PR-14,PR-14.14,NA
7734,PR161,PR-14,PR-14.14,NA
7735,PR161,PR-14,PR-14.14,NA
7736,PR161,PR-14,PR-14.14,NA
7737,PR161,PR-14,PR-14.14,NA
7738,PR161,PR-14,PR-14.14,NA
7739,PR161,PR-14,PR-14.14,NA
7790,PR161,PR-14,PR-14.14,NA
7791,PR161,PR-14,PR-14.14,NA
7792,PR161,PR-14,PR-14.14,NA
7793,PR161,PR-14,PR-14.14,NA
7794,PR161,PR-14,PR-14.14,NA
7795,PR161,PR-14,PR-14.14,NA
7796,PR161,PR-14,PR-14.14,NA
